TimeKey,FullTime,Hour,Hour12,AMPM,TimeOfDay,BusinessPeriod
82720,08:27:20,8,8,AM,Morning,Breakfast
82721,08:27:21,8,8,AM,Morning,Breakfast
82722,08:27:22,8,8,AM,Morning,Breakfast
82723,08:27:23,8,8,AM,Morning,Breakfast
82724,08:27:24,8,8,AM,Morning,Breakfast
82725,08:27:25,8,8,AM,Morning,Breakfast
82726,08:27:26,8,8,AM,Morning,Breakfast
82727,08:27:27,8,8,AM,Morning,Breakfast
82728,08:27:28,8,8,AM,Morning,Breakfast
82729,08:27:29,8,8,AM,Morning,Breakfast
82730,08:27:30,8,8,AM,Morning,Breakfast
82731,08:27:31,8,8,AM,Morning,Breakfast
82732,08:27:32,8,8,AM,Morning,Breakfast
82733,08:27:33,8,8,AM,Morning,Breakfast
82734,08:27:34,8,8,AM,Morning,Breakfast
82735,08:27:35,8,8,AM,Morning,Breakfast
82736,08:27:36,8,8,AM,Morning,Breakfast
82737,08:27:37,8,8,AM,Morning,Breakfast
82738,08:27:38,8,8,AM,Morning,Breakfast
82739,08:27:39,8,8,AM,Morning,Breakfast
82740,08:27:40,8,8,AM,Morning,Breakfast
82741,08:27:41,8,8,AM,Morning,Breakfast
82742,08:27:42,8,8,AM,Morning,Breakfast
82743,08:27:43,8,8,AM,Morning,Breakfast
82744,08:27:44,8,8,AM,Morning,Breakfast
82745,08:27:45,8,8,AM,Morning,Breakfast
82746,08:27:46,8,8,AM,Morning,Breakfast
82747,08:27:47,8,8,AM,Morning,Breakfast
82748,08:27:48,8,8,AM,Morning,Breakfast
82749,08:27:49,8,8,AM,Morning,Breakfast
82750,08:27:50,8,8,AM,Morning,Breakfast
82751,08:27:51,8,8,AM,Morning,Breakfast
82752,08:27:52,8,8,AM,Morning,Breakfast
82753,08:27:53,8,8,AM,Morning,Breakfast
82754,08:27:54,8,8,AM,Morning,Breakfast
82755,08:27:55,8,8,AM,Morning,Breakfast
82756,08:27:56,8,8,AM,Morning,Breakfast
82757,08:27:57,8,8,AM,Morning,Breakfast
82758,08:27:58,8,8,AM,Morning,Breakfast
82759,08:27:59,8,8,AM,Morning,Breakfast
82800,08:28:00,8,8,AM,Morning,Breakfast
82801,08:28:01,8,8,AM,Morning,Breakfast
82802,08:28:02,8,8,AM,Morning,Breakfast
82803,08:28:03,8,8,AM,Morning,Breakfast
82804,08:28:04,8,8,AM,Morning,Breakfast
82805,08:28:05,8,8,AM,Morning,Breakfast
82806,08:28:06,8,8,AM,Morning,Breakfast
82807,08:28:07,8,8,AM,Morning,Breakfast
82808,08:28:08,8,8,AM,Morning,Breakfast
82809,08:28:09,8,8,AM,Morning,Breakfast
82810,08:28:10,8,8,AM,Morning,Breakfast
82811,08:28:11,8,8,AM,Morning,Breakfast
82812,08:28:12,8,8,AM,Morning,Breakfast
82813,08:28:13,8,8,AM,Morning,Breakfast
82814,08:28:14,8,8,AM,Morning,Breakfast
82815,08:28:15,8,8,AM,Morning,Breakfast
82816,08:28:16,8,8,AM,Morning,Breakfast
82817,08:28:17,8,8,AM,Morning,Breakfast
82818,08:28:18,8,8,AM,Morning,Breakfast
82819,08:28:19,8,8,AM,Morning,Breakfast
82820,08:28:20,8,8,AM,Morning,Breakfast
82821,08:28:21,8,8,AM,Morning,Breakfast
82822,08:28:22,8,8,AM,Morning,Breakfast
82823,08:28:23,8,8,AM,Morning,Breakfast
82824,08:28:24,8,8,AM,Morning,Breakfast
82825,08:28:25,8,8,AM,Morning,Breakfast
82826,08:28:26,8,8,AM,Morning,Breakfast
82827,08:28:27,8,8,AM,Morning,Breakfast
82828,08:28:28,8,8,AM,Morning,Breakfast
82829,08:28:29,8,8,AM,Morning,Breakfast
82830,08:28:30,8,8,AM,Morning,Breakfast
82831,08:28:31,8,8,AM,Morning,Breakfast
82832,08:28:32,8,8,AM,Morning,Breakfast
82833,08:28:33,8,8,AM,Morning,Breakfast
82834,08:28:34,8,8,AM,Morning,Breakfast
82835,08:28:35,8,8,AM,Morning,Breakfast
82836,08:28:36,8,8,AM,Morning,Breakfast
82837,08:28:37,8,8,AM,Morning,Breakfast
82838,08:28:38,8,8,AM,Morning,Breakfast
82839,08:28:39,8,8,AM,Morning,Breakfast
82840,08:28:40,8,8,AM,Morning,Breakfast
82841,08:28:41,8,8,AM,Morning,Breakfast
82842,08:28:42,8,8,AM,Morning,Breakfast
82843,08:28:43,8,8,AM,Morning,Breakfast
82844,08:28:44,8,8,AM,Morning,Breakfast
82845,08:28:45,8,8,AM,Morning,Breakfast
82846,08:28:46,8,8,AM,Morning,Breakfast
82847,08:28:47,8,8,AM,Morning,Breakfast
82848,08:28:48,8,8,AM,Morning,Breakfast
82849,08:28:49,8,8,AM,Morning,Breakfast
82850,08:28:50,8,8,AM,Morning,Breakfast
82851,08:28:51,8,8,AM,Morning,Breakfast
82852,08:28:52,8,8,AM,Morning,Breakfast
82853,08:28:53,8,8,AM,Morning,Breakfast
82854,08:28:54,8,8,AM,Morning,Breakfast
82855,08:28:55,8,8,AM,Morning,Breakfast
82856,08:28:56,8,8,AM,Morning,Breakfast
82857,08:28:57,8,8,AM,Morning,Breakfast
82858,08:28:58,8,8,AM,Morning,Breakfast
82859,08:28:59,8,8,AM,Morning,Breakfast
82900,08:29:00,8,8,AM,Morning,Breakfast
82901,08:29:01,8,8,AM,Morning,Breakfast
82902,08:29:02,8,8,AM,Morning,Breakfast
82903,08:29:03,8,8,AM,Morning,Breakfast
82904,08:29:04,8,8,AM,Morning,Breakfast
82905,08:29:05,8,8,AM,Morning,Breakfast
82906,08:29:06,8,8,AM,Morning,Breakfast
82907,08:29:07,8,8,AM,Morning,Breakfast
82908,08:29:08,8,8,AM,Morning,Breakfast
82909,08:29:09,8,8,AM,Morning,Breakfast
82910,08:29:10,8,8,AM,Morning,Breakfast
82911,08:29:11,8,8,AM,Morning,Breakfast
82912,08:29:12,8,8,AM,Morning,Breakfast
82913,08:29:13,8,8,AM,Morning,Breakfast
82914,08:29:14,8,8,AM,Morning,Breakfast
82915,08:29:15,8,8,AM,Morning,Breakfast
82916,08:29:16,8,8,AM,Morning,Breakfast
82917,08:29:17,8,8,AM,Morning,Breakfast
82918,08:29:18,8,8,AM,Morning,Breakfast
82919,08:29:19,8,8,AM,Morning,Breakfast
82920,08:29:20,8,8,AM,Morning,Breakfast
82921,08:29:21,8,8,AM,Morning,Breakfast
82922,08:29:22,8,8,AM,Morning,Breakfast
82923,08:29:23,8,8,AM,Morning,Breakfast
82924,08:29:24,8,8,AM,Morning,Breakfast
82925,08:29:25,8,8,AM,Morning,Breakfast
82926,08:29:26,8,8,AM,Morning,Breakfast
82927,08:29:27,8,8,AM,Morning,Breakfast
82928,08:29:28,8,8,AM,Morning,Breakfast
82929,08:29:29,8,8,AM,Morning,Breakfast
82930,08:29:30,8,8,AM,Morning,Breakfast
82931,08:29:31,8,8,AM,Morning,Breakfast
82932,08:29:32,8,8,AM,Morning,Breakfast
82933,08:29:33,8,8,AM,Morning,Breakfast
82934,08:29:34,8,8,AM,Morning,Breakfast
82935,08:29:35,8,8,AM,Morning,Breakfast
82936,08:29:36,8,8,AM,Morning,Breakfast
82937,08:29:37,8,8,AM,Morning,Breakfast
82938,08:29:38,8,8,AM,Morning,Breakfast
82939,08:29:39,8,8,AM,Morning,Breakfast
82940,08:29:40,8,8,AM,Morning,Breakfast
82941,08:29:41,8,8,AM,Morning,Breakfast
82942,08:29:42,8,8,AM,Morning,Breakfast
82943,08:29:43,8,8,AM,Morning,Breakfast
82944,08:29:44,8,8,AM,Morning,Breakfast
82945,08:29:45,8,8,AM,Morning,Breakfast
82946,08:29:46,8,8,AM,Morning,Breakfast
82947,08:29:47,8,8,AM,Morning,Breakfast
82948,08:29:48,8,8,AM,Morning,Breakfast
82949,08:29:49,8,8,AM,Morning,Breakfast
82950,08:29:50,8,8,AM,Morning,Breakfast
82951,08:29:51,8,8,AM,Morning,Breakfast
82952,08:29:52,8,8,AM,Morning,Breakfast
82953,08:29:53,8,8,AM,Morning,Breakfast
82954,08:29:54,8,8,AM,Morning,Breakfast
82955,08:29:55,8,8,AM,Morning,Breakfast
82956,08:29:56,8,8,AM,Morning,Breakfast
82957,08:29:57,8,8,AM,Morning,Breakfast
82958,08:29:58,8,8,AM,Morning,Breakfast
82959,08:29:59,8,8,AM,Morning,Breakfast
83000,08:30:00,8,8,AM,Morning,Breakfast
83001,08:30:01,8,8,AM,Morning,Breakfast
83002,08:30:02,8,8,AM,Morning,Breakfast
83003,08:30:03,8,8,AM,Morning,Breakfast
83004,08:30:04,8,8,AM,Morning,Breakfast
83005,08:30:05,8,8,AM,Morning,Breakfast
83006,08:30:06,8,8,AM,Morning,Breakfast
83007,08:30:07,8,8,AM,Morning,Breakfast
83008,08:30:08,8,8,AM,Morning,Breakfast
83009,08:30:09,8,8,AM,Morning,Breakfast
83010,08:30:10,8,8,AM,Morning,Breakfast
83011,08:30:11,8,8,AM,Morning,Breakfast
83012,08:30:12,8,8,AM,Morning,Breakfast
83013,08:30:13,8,8,AM,Morning,Breakfast
83014,08:30:14,8,8,AM,Morning,Breakfast
83015,08:30:15,8,8,AM,Morning,Breakfast
83016,08:30:16,8,8,AM,Morning,Breakfast
83017,08:30:17,8,8,AM,Morning,Breakfast
83018,08:30:18,8,8,AM,Morning,Breakfast
83019,08:30:19,8,8,AM,Morning,Breakfast
83020,08:30:20,8,8,AM,Morning,Breakfast
83021,08:30:21,8,8,AM,Morning,Breakfast
83022,08:30:22,8,8,AM,Morning,Breakfast
83023,08:30:23,8,8,AM,Morning,Breakfast
83024,08:30:24,8,8,AM,Morning,Breakfast
83025,08:30:25,8,8,AM,Morning,Breakfast
83026,08:30:26,8,8,AM,Morning,Breakfast
83027,08:30:27,8,8,AM,Morning,Breakfast
83028,08:30:28,8,8,AM,Morning,Breakfast
83029,08:30:29,8,8,AM,Morning,Breakfast
83030,08:30:30,8,8,AM,Morning,Breakfast
83031,08:30:31,8,8,AM,Morning,Breakfast
83032,08:30:32,8,8,AM,Morning,Breakfast
83033,08:30:33,8,8,AM,Morning,Breakfast
83034,08:30:34,8,8,AM,Morning,Breakfast
83035,08:30:35,8,8,AM,Morning,Breakfast
83036,08:30:36,8,8,AM,Morning,Breakfast
83037,08:30:37,8,8,AM,Morning,Breakfast
83038,08:30:38,8,8,AM,Morning,Breakfast
83039,08:30:39,8,8,AM,Morning,Breakfast
83040,08:30:40,8,8,AM,Morning,Breakfast
83041,08:30:41,8,8,AM,Morning,Breakfast
83042,08:30:42,8,8,AM,Morning,Breakfast
83043,08:30:43,8,8,AM,Morning,Breakfast
83044,08:30:44,8,8,AM,Morning,Breakfast
83045,08:30:45,8,8,AM,Morning,Breakfast
83046,08:30:46,8,8,AM,Morning,Breakfast
83047,08:30:47,8,8,AM,Morning,Breakfast
83048,08:30:48,8,8,AM,Morning,Breakfast
83049,08:30:49,8,8,AM,Morning,Breakfast
83050,08:30:50,8,8,AM,Morning,Breakfast
83051,08:30:51,8,8,AM,Morning,Breakfast
83052,08:30:52,8,8,AM,Morning,Breakfast
83053,08:30:53,8,8,AM,Morning,Breakfast
83054,08:30:54,8,8,AM,Morning,Breakfast
83055,08:30:55,8,8,AM,Morning,Breakfast
83056,08:30:56,8,8,AM,Morning,Breakfast
83057,08:30:57,8,8,AM,Morning,Breakfast
83058,08:30:58,8,8,AM,Morning,Breakfast
83059,08:30:59,8,8,AM,Morning,Breakfast
83100,08:31:00,8,8,AM,Morning,Breakfast
83101,08:31:01,8,8,AM,Morning,Breakfast
83102,08:31:02,8,8,AM,Morning,Breakfast
83103,08:31:03,8,8,AM,Morning,Breakfast
83104,08:31:04,8,8,AM,Morning,Breakfast
83105,08:31:05,8,8,AM,Morning,Breakfast
83106,08:31:06,8,8,AM,Morning,Breakfast
83107,08:31:07,8,8,AM,Morning,Breakfast
83108,08:31:08,8,8,AM,Morning,Breakfast
83109,08:31:09,8,8,AM,Morning,Breakfast
83110,08:31:10,8,8,AM,Morning,Breakfast
83111,08:31:11,8,8,AM,Morning,Breakfast
83112,08:31:12,8,8,AM,Morning,Breakfast
83113,08:31:13,8,8,AM,Morning,Breakfast
83114,08:31:14,8,8,AM,Morning,Breakfast
83115,08:31:15,8,8,AM,Morning,Breakfast
83116,08:31:16,8,8,AM,Morning,Breakfast
83117,08:31:17,8,8,AM,Morning,Breakfast
83118,08:31:18,8,8,AM,Morning,Breakfast
83119,08:31:19,8,8,AM,Morning,Breakfast
83120,08:31:20,8,8,AM,Morning,Breakfast
83121,08:31:21,8,8,AM,Morning,Breakfast
83122,08:31:22,8,8,AM,Morning,Breakfast
83123,08:31:23,8,8,AM,Morning,Breakfast
83124,08:31:24,8,8,AM,Morning,Breakfast
83125,08:31:25,8,8,AM,Morning,Breakfast
83126,08:31:26,8,8,AM,Morning,Breakfast
83127,08:31:27,8,8,AM,Morning,Breakfast
83128,08:31:28,8,8,AM,Morning,Breakfast
83129,08:31:29,8,8,AM,Morning,Breakfast
83130,08:31:30,8,8,AM,Morning,Breakfast
83131,08:31:31,8,8,AM,Morning,Breakfast
83132,08:31:32,8,8,AM,Morning,Breakfast
83133,08:31:33,8,8,AM,Morning,Breakfast
83134,08:31:34,8,8,AM,Morning,Breakfast
83135,08:31:35,8,8,AM,Morning,Breakfast
83136,08:31:36,8,8,AM,Morning,Breakfast
83137,08:31:37,8,8,AM,Morning,Breakfast
83138,08:31:38,8,8,AM,Morning,Breakfast
83139,08:31:39,8,8,AM,Morning,Breakfast
83140,08:31:40,8,8,AM,Morning,Breakfast
83141,08:31:41,8,8,AM,Morning,Breakfast
83142,08:31:42,8,8,AM,Morning,Breakfast
83143,08:31:43,8,8,AM,Morning,Breakfast
83144,08:31:44,8,8,AM,Morning,Breakfast
83145,08:31:45,8,8,AM,Morning,Breakfast
83146,08:31:46,8,8,AM,Morning,Breakfast
83147,08:31:47,8,8,AM,Morning,Breakfast
83148,08:31:48,8,8,AM,Morning,Breakfast
83149,08:31:49,8,8,AM,Morning,Breakfast
83150,08:31:50,8,8,AM,Morning,Breakfast
83151,08:31:51,8,8,AM,Morning,Breakfast
83152,08:31:52,8,8,AM,Morning,Breakfast
83153,08:31:53,8,8,AM,Morning,Breakfast
83154,08:31:54,8,8,AM,Morning,Breakfast
83155,08:31:55,8,8,AM,Morning,Breakfast
83156,08:31:56,8,8,AM,Morning,Breakfast
83157,08:31:57,8,8,AM,Morning,Breakfast
83158,08:31:58,8,8,AM,Morning,Breakfast
83159,08:31:59,8,8,AM,Morning,Breakfast
83200,08:32:00,8,8,AM,Morning,Breakfast
83201,08:32:01,8,8,AM,Morning,Breakfast
83202,08:32:02,8,8,AM,Morning,Breakfast
83203,08:32:03,8,8,AM,Morning,Breakfast
83204,08:32:04,8,8,AM,Morning,Breakfast
83205,08:32:05,8,8,AM,Morning,Breakfast
83206,08:32:06,8,8,AM,Morning,Breakfast
83207,08:32:07,8,8,AM,Morning,Breakfast
83208,08:32:08,8,8,AM,Morning,Breakfast
83209,08:32:09,8,8,AM,Morning,Breakfast
83210,08:32:10,8,8,AM,Morning,Breakfast
83211,08:32:11,8,8,AM,Morning,Breakfast
83212,08:32:12,8,8,AM,Morning,Breakfast
83213,08:32:13,8,8,AM,Morning,Breakfast
83214,08:32:14,8,8,AM,Morning,Breakfast
83215,08:32:15,8,8,AM,Morning,Breakfast
83216,08:32:16,8,8,AM,Morning,Breakfast
83217,08:32:17,8,8,AM,Morning,Breakfast
83218,08:32:18,8,8,AM,Morning,Breakfast
83219,08:32:19,8,8,AM,Morning,Breakfast
83220,08:32:20,8,8,AM,Morning,Breakfast
83221,08:32:21,8,8,AM,Morning,Breakfast
83222,08:32:22,8,8,AM,Morning,Breakfast
83223,08:32:23,8,8,AM,Morning,Breakfast
83224,08:32:24,8,8,AM,Morning,Breakfast
83225,08:32:25,8,8,AM,Morning,Breakfast
83226,08:32:26,8,8,AM,Morning,Breakfast
83227,08:32:27,8,8,AM,Morning,Breakfast
83228,08:32:28,8,8,AM,Morning,Breakfast
83229,08:32:29,8,8,AM,Morning,Breakfast
83230,08:32:30,8,8,AM,Morning,Breakfast
83231,08:32:31,8,8,AM,Morning,Breakfast
83232,08:32:32,8,8,AM,Morning,Breakfast
83233,08:32:33,8,8,AM,Morning,Breakfast
83234,08:32:34,8,8,AM,Morning,Breakfast
83235,08:32:35,8,8,AM,Morning,Breakfast
83236,08:32:36,8,8,AM,Morning,Breakfast
83237,08:32:37,8,8,AM,Morning,Breakfast
83238,08:32:38,8,8,AM,Morning,Breakfast
83239,08:32:39,8,8,AM,Morning,Breakfast
83240,08:32:40,8,8,AM,Morning,Breakfast
83241,08:32:41,8,8,AM,Morning,Breakfast
83242,08:32:42,8,8,AM,Morning,Breakfast
83243,08:32:43,8,8,AM,Morning,Breakfast
83244,08:32:44,8,8,AM,Morning,Breakfast
83245,08:32:45,8,8,AM,Morning,Breakfast
83246,08:32:46,8,8,AM,Morning,Breakfast
83247,08:32:47,8,8,AM,Morning,Breakfast
83248,08:32:48,8,8,AM,Morning,Breakfast
83249,08:32:49,8,8,AM,Morning,Breakfast
83250,08:32:50,8,8,AM,Morning,Breakfast
83251,08:32:51,8,8,AM,Morning,Breakfast
83252,08:32:52,8,8,AM,Morning,Breakfast
83253,08:32:53,8,8,AM,Morning,Breakfast
83254,08:32:54,8,8,AM,Morning,Breakfast
83255,08:32:55,8,8,AM,Morning,Breakfast
83256,08:32:56,8,8,AM,Morning,Breakfast
83257,08:32:57,8,8,AM,Morning,Breakfast
83258,08:32:58,8,8,AM,Morning,Breakfast
83259,08:32:59,8,8,AM,Morning,Breakfast
83300,08:33:00,8,8,AM,Morning,Breakfast
83301,08:33:01,8,8,AM,Morning,Breakfast
83302,08:33:02,8,8,AM,Morning,Breakfast
83303,08:33:03,8,8,AM,Morning,Breakfast
83304,08:33:04,8,8,AM,Morning,Breakfast
83305,08:33:05,8,8,AM,Morning,Breakfast
83306,08:33:06,8,8,AM,Morning,Breakfast
83307,08:33:07,8,8,AM,Morning,Breakfast
83308,08:33:08,8,8,AM,Morning,Breakfast
83309,08:33:09,8,8,AM,Morning,Breakfast
83310,08:33:10,8,8,AM,Morning,Breakfast
83311,08:33:11,8,8,AM,Morning,Breakfast
83312,08:33:12,8,8,AM,Morning,Breakfast
83313,08:33:13,8,8,AM,Morning,Breakfast
83314,08:33:14,8,8,AM,Morning,Breakfast
83315,08:33:15,8,8,AM,Morning,Breakfast
83316,08:33:16,8,8,AM,Morning,Breakfast
83317,08:33:17,8,8,AM,Morning,Breakfast
83318,08:33:18,8,8,AM,Morning,Breakfast
83319,08:33:19,8,8,AM,Morning,Breakfast
83320,08:33:20,8,8,AM,Morning,Breakfast
83321,08:33:21,8,8,AM,Morning,Breakfast
83322,08:33:22,8,8,AM,Morning,Breakfast
83323,08:33:23,8,8,AM,Morning,Breakfast
83324,08:33:24,8,8,AM,Morning,Breakfast
83325,08:33:25,8,8,AM,Morning,Breakfast
83326,08:33:26,8,8,AM,Morning,Breakfast
83327,08:33:27,8,8,AM,Morning,Breakfast
83328,08:33:28,8,8,AM,Morning,Breakfast
83329,08:33:29,8,8,AM,Morning,Breakfast
83330,08:33:30,8,8,AM,Morning,Breakfast
83331,08:33:31,8,8,AM,Morning,Breakfast
83332,08:33:32,8,8,AM,Morning,Breakfast
83333,08:33:33,8,8,AM,Morning,Breakfast
83334,08:33:34,8,8,AM,Morning,Breakfast
83335,08:33:35,8,8,AM,Morning,Breakfast
83336,08:33:36,8,8,AM,Morning,Breakfast
83337,08:33:37,8,8,AM,Morning,Breakfast
83338,08:33:38,8,8,AM,Morning,Breakfast
83339,08:33:39,8,8,AM,Morning,Breakfast
83340,08:33:40,8,8,AM,Morning,Breakfast
83341,08:33:41,8,8,AM,Morning,Breakfast
83342,08:33:42,8,8,AM,Morning,Breakfast
83343,08:33:43,8,8,AM,Morning,Breakfast
83344,08:33:44,8,8,AM,Morning,Breakfast
83345,08:33:45,8,8,AM,Morning,Breakfast
83346,08:33:46,8,8,AM,Morning,Breakfast
83347,08:33:47,8,8,AM,Morning,Breakfast
83348,08:33:48,8,8,AM,Morning,Breakfast
83349,08:33:49,8,8,AM,Morning,Breakfast
83350,08:33:50,8,8,AM,Morning,Breakfast
83351,08:33:51,8,8,AM,Morning,Breakfast
83352,08:33:52,8,8,AM,Morning,Breakfast
83353,08:33:53,8,8,AM,Morning,Breakfast
83354,08:33:54,8,8,AM,Morning,Breakfast
83355,08:33:55,8,8,AM,Morning,Breakfast
83356,08:33:56,8,8,AM,Morning,Breakfast
83357,08:33:57,8,8,AM,Morning,Breakfast
83358,08:33:58,8,8,AM,Morning,Breakfast
83359,08:33:59,8,8,AM,Morning,Breakfast
83400,08:34:00,8,8,AM,Morning,Breakfast
83401,08:34:01,8,8,AM,Morning,Breakfast
83402,08:34:02,8,8,AM,Morning,Breakfast
83403,08:34:03,8,8,AM,Morning,Breakfast
83404,08:34:04,8,8,AM,Morning,Breakfast
83405,08:34:05,8,8,AM,Morning,Breakfast
83406,08:34:06,8,8,AM,Morning,Breakfast
83407,08:34:07,8,8,AM,Morning,Breakfast
83408,08:34:08,8,8,AM,Morning,Breakfast
83409,08:34:09,8,8,AM,Morning,Breakfast
83410,08:34:10,8,8,AM,Morning,Breakfast
83411,08:34:11,8,8,AM,Morning,Breakfast
83412,08:34:12,8,8,AM,Morning,Breakfast
83413,08:34:13,8,8,AM,Morning,Breakfast
83414,08:34:14,8,8,AM,Morning,Breakfast
83415,08:34:15,8,8,AM,Morning,Breakfast
83416,08:34:16,8,8,AM,Morning,Breakfast
83417,08:34:17,8,8,AM,Morning,Breakfast
83418,08:34:18,8,8,AM,Morning,Breakfast
83419,08:34:19,8,8,AM,Morning,Breakfast
83420,08:34:20,8,8,AM,Morning,Breakfast
83421,08:34:21,8,8,AM,Morning,Breakfast
83422,08:34:22,8,8,AM,Morning,Breakfast
83423,08:34:23,8,8,AM,Morning,Breakfast
83424,08:34:24,8,8,AM,Morning,Breakfast
83425,08:34:25,8,8,AM,Morning,Breakfast
83426,08:34:26,8,8,AM,Morning,Breakfast
83427,08:34:27,8,8,AM,Morning,Breakfast
83428,08:34:28,8,8,AM,Morning,Breakfast
83429,08:34:29,8,8,AM,Morning,Breakfast
83430,08:34:30,8,8,AM,Morning,Breakfast
83431,08:34:31,8,8,AM,Morning,Breakfast
83432,08:34:32,8,8,AM,Morning,Breakfast
83433,08:34:33,8,8,AM,Morning,Breakfast
83434,08:34:34,8,8,AM,Morning,Breakfast
83435,08:34:35,8,8,AM,Morning,Breakfast
83436,08:34:36,8,8,AM,Morning,Breakfast
83437,08:34:37,8,8,AM,Morning,Breakfast
83438,08:34:38,8,8,AM,Morning,Breakfast
83439,08:34:39,8,8,AM,Morning,Breakfast
83440,08:34:40,8,8,AM,Morning,Breakfast
83441,08:34:41,8,8,AM,Morning,Breakfast
83442,08:34:42,8,8,AM,Morning,Breakfast
83443,08:34:43,8,8,AM,Morning,Breakfast
83444,08:34:44,8,8,AM,Morning,Breakfast
83445,08:34:45,8,8,AM,Morning,Breakfast
83446,08:34:46,8,8,AM,Morning,Breakfast
83447,08:34:47,8,8,AM,Morning,Breakfast
83448,08:34:48,8,8,AM,Morning,Breakfast
83449,08:34:49,8,8,AM,Morning,Breakfast
83450,08:34:50,8,8,AM,Morning,Breakfast
83451,08:34:51,8,8,AM,Morning,Breakfast
83452,08:34:52,8,8,AM,Morning,Breakfast
83453,08:34:53,8,8,AM,Morning,Breakfast
83454,08:34:54,8,8,AM,Morning,Breakfast
83455,08:34:55,8,8,AM,Morning,Breakfast
83456,08:34:56,8,8,AM,Morning,Breakfast
83457,08:34:57,8,8,AM,Morning,Breakfast
83458,08:34:58,8,8,AM,Morning,Breakfast
83459,08:34:59,8,8,AM,Morning,Breakfast
83500,08:35:00,8,8,AM,Morning,Breakfast
83501,08:35:01,8,8,AM,Morning,Breakfast
83502,08:35:02,8,8,AM,Morning,Breakfast
83503,08:35:03,8,8,AM,Morning,Breakfast
83504,08:35:04,8,8,AM,Morning,Breakfast
83505,08:35:05,8,8,AM,Morning,Breakfast
83506,08:35:06,8,8,AM,Morning,Breakfast
83507,08:35:07,8,8,AM,Morning,Breakfast
83508,08:35:08,8,8,AM,Morning,Breakfast
83509,08:35:09,8,8,AM,Morning,Breakfast
83510,08:35:10,8,8,AM,Morning,Breakfast
83511,08:35:11,8,8,AM,Morning,Breakfast
83512,08:35:12,8,8,AM,Morning,Breakfast
83513,08:35:13,8,8,AM,Morning,Breakfast
83514,08:35:14,8,8,AM,Morning,Breakfast
83515,08:35:15,8,8,AM,Morning,Breakfast
83516,08:35:16,8,8,AM,Morning,Breakfast
83517,08:35:17,8,8,AM,Morning,Breakfast
83518,08:35:18,8,8,AM,Morning,Breakfast
83519,08:35:19,8,8,AM,Morning,Breakfast
83520,08:35:20,8,8,AM,Morning,Breakfast
83521,08:35:21,8,8,AM,Morning,Breakfast
83522,08:35:22,8,8,AM,Morning,Breakfast
83523,08:35:23,8,8,AM,Morning,Breakfast
83524,08:35:24,8,8,AM,Morning,Breakfast
83525,08:35:25,8,8,AM,Morning,Breakfast
83526,08:35:26,8,8,AM,Morning,Breakfast
83527,08:35:27,8,8,AM,Morning,Breakfast
83528,08:35:28,8,8,AM,Morning,Breakfast
83529,08:35:29,8,8,AM,Morning,Breakfast
83530,08:35:30,8,8,AM,Morning,Breakfast
83531,08:35:31,8,8,AM,Morning,Breakfast
83532,08:35:32,8,8,AM,Morning,Breakfast
83533,08:35:33,8,8,AM,Morning,Breakfast
83534,08:35:34,8,8,AM,Morning,Breakfast
83535,08:35:35,8,8,AM,Morning,Breakfast
83536,08:35:36,8,8,AM,Morning,Breakfast
83537,08:35:37,8,8,AM,Morning,Breakfast
83538,08:35:38,8,8,AM,Morning,Breakfast
83539,08:35:39,8,8,AM,Morning,Breakfast
83540,08:35:40,8,8,AM,Morning,Breakfast
83541,08:35:41,8,8,AM,Morning,Breakfast
83542,08:35:42,8,8,AM,Morning,Breakfast
83543,08:35:43,8,8,AM,Morning,Breakfast
83544,08:35:44,8,8,AM,Morning,Breakfast
83545,08:35:45,8,8,AM,Morning,Breakfast
83546,08:35:46,8,8,AM,Morning,Breakfast
83547,08:35:47,8,8,AM,Morning,Breakfast
83548,08:35:48,8,8,AM,Morning,Breakfast
83549,08:35:49,8,8,AM,Morning,Breakfast
83550,08:35:50,8,8,AM,Morning,Breakfast
83551,08:35:51,8,8,AM,Morning,Breakfast
83552,08:35:52,8,8,AM,Morning,Breakfast
83553,08:35:53,8,8,AM,Morning,Breakfast
83554,08:35:54,8,8,AM,Morning,Breakfast
83555,08:35:55,8,8,AM,Morning,Breakfast
83556,08:35:56,8,8,AM,Morning,Breakfast
83557,08:35:57,8,8,AM,Morning,Breakfast
83558,08:35:58,8,8,AM,Morning,Breakfast
83559,08:35:59,8,8,AM,Morning,Breakfast
83600,08:36:00,8,8,AM,Morning,Breakfast
83601,08:36:01,8,8,AM,Morning,Breakfast
83602,08:36:02,8,8,AM,Morning,Breakfast
83603,08:36:03,8,8,AM,Morning,Breakfast
83604,08:36:04,8,8,AM,Morning,Breakfast
83605,08:36:05,8,8,AM,Morning,Breakfast
83606,08:36:06,8,8,AM,Morning,Breakfast
83607,08:36:07,8,8,AM,Morning,Breakfast
83608,08:36:08,8,8,AM,Morning,Breakfast
83609,08:36:09,8,8,AM,Morning,Breakfast
83610,08:36:10,8,8,AM,Morning,Breakfast
83611,08:36:11,8,8,AM,Morning,Breakfast
83612,08:36:12,8,8,AM,Morning,Breakfast
83613,08:36:13,8,8,AM,Morning,Breakfast
83614,08:36:14,8,8,AM,Morning,Breakfast
83615,08:36:15,8,8,AM,Morning,Breakfast
